code,imgid,pred,keyword,strong,label_source
3282779051514,1,skincare,cleanser,True,auto_labeled
3282779061216,1,skincare,gel douche,True,auto_labeled
3282779077118,4,skincare,gel douche,True,auto_labeled
3282779286800,1,skincare,gel douche,True,auto_labeled
3282779326889,1,skincare,cleanser,True,auto_labeled
3282779330091,1,haircare,shampoo,True,auto_labeled
3283950911153,1,skincare,lait corps,True,auto_labeled
3283950917704,1,skincare,lait corps,True,auto_labeled
3283950920766,1,skincare,nettoyant,True,auto_labeled
3284410027902,1,skincare,nettoyant,True,auto_labeled
3286010008985,1,haircare,shampoo,True,auto_labeled
3286010021243,1,skincare,cleanser,True,auto_labeled
3286010031075,1,skincare,gel douche,True,auto_labeled
3286010035387,1,haircare,gel coiffant,True,auto_labeled
3286011059702,4,skincare,cleanser,True,auto_labeled
3287570401025,1,skincare,savon,True,auto_labeled
3326240023812,2,skincare,lait corps,True,auto_labeled
3337871325220,1,skincare,serum,True,auto_labeled
3337875542654,1,skincare,essence,True,auto_labeled
3337875543248,3,skincare,booster,True,auto_labeled
3350033025554,2,haircare,laque,True,auto_labeled
3350033025561,1,haircare,laque,True,auto_labeled
3350033156678,1,haircare,laque,True,auto_labeled
3350033188396,1,skincare,gel douche,True,auto_labeled
3350033362123,1,skincare,nettoyant,True,auto_labeled
3355999000652,1,skincare,mousse à raser,True,auto_labeled
3361370640492,1,skincare,gel douche,True,auto_labeled
3365000012659,1,skincare,savon,True,auto_labeled
3373365002222,1,skincare,savon,True,auto_labeled
3378872090748,1,makeup,vernis à ongles,True,auto_labeled
3378872099994,1,skincare,face mask,True,auto_labeled
3378872112600,1,makeup,maquillage,True,auto_labeled
3380810185249,5,makeup,primer,True,auto_labeled
3380810232424,1,haircare,shampoo,True,auto_labeled
3387101121207,2,haircare,shampoo,True,auto_labeled
3401320353857,2,skincare,nettoyant,True,auto_labeled
3401397176274,1,haircare,shampoo,True,auto_labeled
3401520717831,1,skincare,savon,True,auto_labeled
3401599487697,4,skincare,nettoyant,True,auto_labeled
3474393013201,1,skincare,gel douche,True,auto_labeled
3474630219991,3,haircare,shampoo,True,auto_labeled
3474633002156,1,makeup,gloss,True,auto_labeled
3478820044035,2,skincare,savon,True,auto_labeled
3489940035223,3,skincare,savon,True,auto_labeled
3489940035315,1,skincare,savon,True,auto_labeled
3489940061598,1,haircare,shampoo,True,auto_labeled
3489940070590,1,haircare,shampoo,True,auto_labeled
3504105028596,3,haircare,shampoo,True,auto_labeled
3511018800744,1,skincare,savon,True,auto_labeled
3515450013601,2,skincare,deodorant,True,auto_labeled
3517360003673,2,skincare,nettoyant,True,auto_labeled
3517360009767,2,skincare,gel douche,True,auto_labeled
3517360010978,1,skincare,nettoyant,True,auto_labeled
3517360011425,2,skincare,gel douche,True,auto_labeled
3517360012859,1,skincare,gel douche,True,auto_labeled
3517360016161,1,haircare,shampoo,True,auto_labeled
3519590252289,1,skincare,savon,True,auto_labeled
3522930000693,5,skincare,gel douche,True,auto_labeled
3522930000785,1,skincare,body lotion,True,auto_labeled
3532662030004,1,makeup,mascara,True,auto_labeled
3537090011304,1,skincare,savon,True,auto_labeled
3538394920026,2,skincare,gel douche,True,auto_labeled
3538396121100,2,haircare,gel coiffant,True,auto_labeled
3545230141347,1,makeup,maquillage,True,auto_labeled
3548752085328,1,makeup,fond de teint,True,auto_labeled
3551780120053,1,skincare,gel douche,True,auto_labeled
3551780820168,2,skincare,savon,True,auto_labeled
3558421015006,1,skincare,savon,True,auto_labeled
3560070743209,1,skincare,nettoyant,True,auto_labeled
3560070881406,3,skincare,creme mains,True,auto_labeled
3560070885251,3,haircare,laque,True,auto_labeled
3560071010430,1,skincare,gel douche,True,auto_labeled
3564700091432,1,haircare,shampoo,True,auto_labeled
3564700389232,1,skincare,nettoyant,True,auto_labeled
3564700667781,1,skincare,mousse à raser,True,auto_labeled
3564700716717,1,skincare,gel douche,True,auto_labeled
3567730300376,1,haircare,shampoo,True,auto_labeled
3574660156324,1,skincare,nettoyant,True,auto_labeled
3574660618440,1,skincare,nettoyant,True,auto_labeled
3574661012582,1,skincare,gel douche,True,auto_labeled
3574661039732,1,skincare,nettoyant,True,auto_labeled
3574661184128,1,skincare,lait corps,True,auto_labeled
3574661185699,1,skincare,nettoyant,True,auto_labeled
3574661193137,2,skincare,gel douche,True,auto_labeled
3583262404719,4,skincare,nettoyant,True,auto_labeled
3593290027217,1,skincare,lait corps,True,auto_labeled
3596209936310,5,skincare,lait corps,True,auto_labeled
3596710177479,1,skincare,mousse à raser,True,auto_labeled
3596710190980,1,skincare,mousse à raser,True,auto_labeled
3596710191116,1,skincare,mousse a raser,True,auto_labeled
3600520461427,1,makeup,fond de teint,True,auto_labeled
3600521625262,2,haircare,shampoo,True,auto_labeled
3600522081906,1,makeup,bb cream,True,auto_labeled
3600522727941,2,haircare,shampoo,True,auto_labeled
3600522838906,1,makeup,fond de teint,True,auto_labeled
3600523161522,1,makeup,fond de teint,True,auto_labeled
3600523176168,1,makeup,blush,True,auto_labeled
3600523232499,1,skincare,gel douche,True,auto_labeled
3600523426492,1,haircare,shampoo,True,auto_labeled
3600530768424,1,makeup,fond de teint,True,auto_labeled
3600540569035,1,makeup,bronzer,True,auto_labeled
3600540809902,1,haircare,shampoo,True,auto_labeled
3600541660489,1,haircare,shampoo,True,auto_labeled
3600541933927,1,skincare,gel douche,True,auto_labeled
3600542023870,1,haircare,shampoo,True,auto_labeled
3600550518054,1,haircare,gel coiffant,True,auto_labeled
3600550944341,1,haircare,laque,True,auto_labeled
3600550945010,1,haircare,shampoo,True,auto_labeled
3605970754099,1,skincare,sunscreen,True,auto_labeled
3605971345746,1,skincare,cleanser,True,auto_labeled
3605971764141,1,skincare,micellar,True,auto_labeled
3610340008672,1,haircare,hair mask,True,auto_labeled
3614271567765,3,makeup,mascara,True,auto_labeled
3660005129419,1,skincare,hand cream,True,auto_labeled
3660005152486,1,skincare,hand cream,True,auto_labeled
3660005386164,1,skincare,gel douche,True,auto_labeled
3660005423081,1,skincare,gel douche,True,auto_labeled
3660005438542,1,skincare,serum,True,auto_labeled
3660005562117,1,skincare,nettoyant,True,auto_labeled
3660005570075,1,skincare,nettoyant,True,auto_labeled
3660005770826,1,skincare,serum,True,auto_labeled
3660005780313,1,skincare,savon,True,auto_labeled
3660005788616,1,skincare,nettoyant,True,auto_labeled
3660005843711,1,skincare,gel douche,True,auto_labeled
3661434000423,2,skincare,cleanser,True,auto_labeled
3661434002335,1,skincare,nettoyant,True,auto_labeled
3661467002227,3,skincare,booster,True,auto_labeled
3661467002234,1,skincare,booster,True,auto_labeled
3661467002326,2,skincare,nettoyant,True,auto_labeled
3661596986405,1,haircare,shampoo,True,auto_labeled
3662076019002,1,skincare,mousse à raser,True,auto_labeled
36623846,1,makeup,fond de teint,True,auto_labeled
3700281702040,1,skincare,nettoyant,True,auto_labeled
3700479107244,2,skincare,savon,True,auto_labeled
3700479110138,1,haircare,shampoo,True,auto_labeled
3700599200917,1,skincare,savon,True,auto_labeled
3700599201037,1,skincare,savon,True,auto_labeled
3700599201105,1,haircare,shampoo,True,auto_labeled
3700599201266,1,skincare,savon,True,auto_labeled
3700599201389,2,skincare,savon,True,auto_labeled
3700601503319,1,skincare,savon,True,auto_labeled
3700601504378,1,skincare,savon,True,auto_labeled
3700668700225,2,skincare,nettoyant,True,auto_labeled
3700743357801,1,makeup,primer,True,auto_labeled
3701120000266,1,skincare,serum,True,auto_labeled
3760013822477,2,skincare,lait corps,True,auto_labeled
3760062882255,1,skincare,savon,True,auto_labeled
3760075070045,1,skincare,nettoyant,True,auto_labeled
3760087903539,1,skincare,savon,True,auto_labeled
3760089422823,3,skincare,lait corps,True,auto_labeled
3760099594367,1,skincare,nettoyant,True,auto_labeled
3760100173079,1,haircare,shampoo,True,auto_labeled
3760100682717,2,haircare,shampoo,True,auto_labeled
3760117511444,1,haircare,shampoo,True,auto_labeled
3760135010035,1,skincare,cleanser,True,auto_labeled
3760141877462,1,haircare,shampoo,True,auto_labeled
3760162120424,1,skincare,savon,True,auto_labeled
3760163291338,1,skincare,savon,True,auto_labeled
3760172446583,1,skincare,gel douche,True,auto_labeled
3760172620242,1,haircare,shampoo,True,auto_labeled
3760182264511,1,haircare,shampoo,True,auto_labeled
3760189190066,2,skincare,savon,True,auto_labeled
3760230250022,1,skincare,savon,True,auto_labeled
3760230251265,1,skincare,savon,True,auto_labeled
3770000175271,1,haircare,shampoo,True,auto_labeled
3770005171100,1,skincare,savon,True,auto_labeled
3770005798062,1,skincare,savon,True,auto_labeled
3770006098116,1,skincare,savon,True,auto_labeled
4001638075107,2,haircare,shampoo,True,auto_labeled
4005800636516,1,skincare,mousse à raser,True,auto_labeled
4005808825462,1,skincare,lait corps,True,auto_labeled
4005808891641,6,skincare,deodorant,True,auto_labeled
4005900273994,1,skincare,nettoyant,True,auto_labeled
4010355141859,1,haircare,shampoo,True,auto_labeled
4015000995030,1,skincare,gel douche,True,auto_labeled
4017645011243,3,makeup,nail polish,True,auto_labeled
4021457607914,1,haircare,shampoo,True,auto_labeled
4021457614233,1,skincare,savon,True,auto_labeled
4021457620005,2,haircare,shampoo,True,auto_labeled
4021457621538,1,skincare,nettoyant,True,auto_labeled
4040218130065,2,haircare,shampoo,True,auto_labeled
4045787387773,1,haircare,shampoo,True,auto_labeled
4051089883110,1,haircare,shampoo,True,auto_labeled
4084500128880,2,haircare,shampoo,True,auto_labeled
4084500272088,1,haircare,shampoo,True,auto_labeled
4103040019448,1,haircare,shampoo,True,auto_labeled
4260198091754,1,skincare,body lotion,True,auto_labeled
4260198091907,3,skincare,hand cream,True,auto_labeled
4305615481593,1,skincare,serum,True,auto_labeled
4335896491806,1,haircare,shampoo,True,auto_labeled
4389554945958,1,haircare,shampoo,True,auto_labeled
4511413501511,4,skincare,cleansing oil,True,auto_labeled
4710094102998,1,skincare,body wash,True,auto_labeled
4901872895830,1,haircare,shampoo,True,auto_labeled
4902430574051,2,skincare,cleanser,True,auto_labeled
5022545078448,2,haircare,conditioner,True,auto_labeled
5028197121990,1,makeup,bb cream,True,auto_labeled
5028197479534,1,skincare,shower gel,True,auto_labeled
5028197527204,3,skincare,gel douche,True,auto_labeled
5028197751418,3,makeup,foundation,True,auto_labeled
5045498902158,1,makeup,blush,True,auto_labeled
5055586604970,1,haircare,conditioner,True,auto_labeled
5060110223718,1,makeup,primer,True,auto_labeled
5060120165794,1,haircare,conditioner,True,auto_labeled
5060176673458,3,skincare,face mask,True,auto_labeled
5099821001261,2,skincare,body butter,True,auto_labeled
5163913807403,1,haircare,shampoo,True,auto_labeled
5201109623632,1,haircare,shampoo,True,auto_labeled
5203069043260,2,skincare,gel douche,True,auto_labeled
5203069066139,1,skincare,nettoyant,True,auto_labeled
5283157084559,2,haircare,shampoo,True,auto_labeled
5410091718329,3,haircare,shampoo,True,auto_labeled
5410443814501,1,makeup,primer,True,auto_labeled
5413525201107,1,haircare,shampoo,True,auto_labeled
5413525211106,1,skincare,gel douche,True,auto_labeled
6291100410088,2,haircare,shampoo,True,auto_labeled
6903148213469,1,haircare,shampoo,True,auto_labeled
6907376501299,1,haircare,shampoo,True,auto_labeled
6920177917489,1,haircare,conditioner,True,auto_labeled
6928820029572,5,skincare,micellar,True,auto_labeled
6942074216533,1,skincare,hand cream,True,auto_labeled
72789254,1,haircare,shampoo,True,auto_labeled
7630028604947,1,skincare,body lotion,True,auto_labeled
7790010915199,1,haircare,shampoo,True,auto_labeled
7891150033580,1,haircare,shampoo,True,auto_labeled
7899572806164,1,makeup,mascara,True,auto_labeled
8001090328809,1,skincare,essence,True,auto_labeled
8011502006713,1,skincare,nettoyant,True,auto_labeled
8420649140073,1,skincare,lotion corporelle,True,auto_labeled
8431876069952,1,skincare,nettoyant,True,auto_labeled
8710447250686,5,skincare,gel douche,True,auto_labeled
8710447274651,3,skincare,gel douche,True,auto_labeled
8710908238482,1,haircare,laque,True,auto_labeled
8710908445699,1,skincare,gel douche,True,auto_labeled
8711231103485,2,haircare,shampoo,True,auto_labeled
8711231150229,1,haircare,shampoo,True,auto_labeled
8711341465022,2,haircare,laque,True,auto_labeled
8711600954595,1,skincare,mousse à raser,True,auto_labeled
8711700917759,1,haircare,shampoo,True,auto_labeled
8712561013215,1,haircare,shampoo,True,auto_labeled
8712561631112,1,skincare,body wash,True,auto_labeled
8712561772075,2,skincare,gel douche,True,auto_labeled
8714100011379,1,skincare,micellar,True,auto_labeled
8714319174605,1,skincare,shower gel,True,auto_labeled
8714789999203,1,skincare,lait corps,True,auto_labeled
8715342021744,1,skincare,hand cream,True,auto_labeled
8716716054856,1,skincare,body cream,True,auto_labeled
8718951153547,1,skincare,gel douche,True,auto_labeled
8718951156838,1,skincare,gel douche,True,auto_labeled
8719238000554,1,skincare,micellar,True,auto_labeled
8733311216304,1,makeup,eyeshadow,True,auto_labeled
8850006493151,1,haircare,shampoo,True,auto_labeled
8858971800035,2,skincare,body lotion,True,auto_labeled
8888300281082,1,skincare,hand soap,True,auto_labeled
8901138836153,1,haircare,hair cream,True,auto_labeled
8906015080605,2,skincare,savon,True,auto_labeled
8908007288730,1,haircare,hair wax,True,auto_labeled
9192292141316,1,skincare,body cream,True,auto_labeled
9327693004438,3,skincare,serum,True,auto_labeled
9341571002552,1,haircare,shampoo,True,auto_labeled
9427182008708,1,skincare,nettoyant,True,auto_labeled
9557327003845,1,haircare,shampoo,True,auto_labeled
96148402,17,skincare,savon,True,auto_labeled
96169322,3,skincare,lip balm,True,auto_labeled
3600550928013,1,haircare,shampoo,True,auto_labeled
3596490001827,8,skincare,savon,True,auto_labeled
3600550809619,1,skincare,savon,True,auto_labeled
3256220691321,6,skincare,mousse à raser,True,auto_labeled
3574661368528,1,skincare,nettoyant,True,auto_labeled
3600550135732,3,haircare,shampoo,True,auto_labeled
4025089071112,1,makeup,mascara,True,auto_labeled
3596490000288,1,skincare,savon,True,auto_labeled
3579481412611,2,makeup,lipstick,True,auto_labeled
8806173507207,3,skincare,hand cream,True,auto_labeled
4250947564257,1,makeup,blush,True,auto_labeled
3245678612682,1,skincare,deodorant,True,auto_labeled
4021457613793,1,skincare,savon,True,auto_labeled
8901030640575,1,makeup,foundation,True,auto_labeled
3380390900690,1,skincare,savon,True,auto_labeled
8710908627323,1,skincare,essence,True,auto_labeled
9321299200065,1,skincare,sunscreen,True,auto_labeled
3273818841616,2,skincare,savon,True,auto_labeled
0769915190762,1,makeup,primer,True,auto_labeled
4305615543772,4,haircare,shampoo,True,auto_labeled
30156487,1,skincare,creme mains,True,auto_labeled
5028197449285,1,skincare,body butter,True,auto_labeled
3365000210642,1,skincare,savon,True,auto_labeled
3298651710516,1,skincare,savon,True,auto_labeled
2010055300299,1,skincare,gel douche,True,auto_labeled
8718951156593,1,skincare,gel douche,True,auto_labeled
3522930001966,1,skincare,gel douche,True,auto_labeled
8436097093571,1,skincare,gel douche,True,auto_labeled
3284410017279,2,skincare,savon,True,auto_labeled
8719238009465,1,skincare,shower gel,True,auto_labeled
8410761000188,1,skincare,savon,True,auto_labeled
3760238410190,1,skincare,savon,True,auto_labeled
3383482299030,1,skincare,savon,True,auto_labeled
3489940035308,1,skincare,savon,True,auto_labeled
3401360094505,1,skincare,savon,True,auto_labeled
3256630010033,1,skincare,savon,True,auto_labeled
3453810001021,1,skincare,savon,True,auto_labeled
3282770112436,1,skincare,gel douche,True,auto_labeled
3282770074710,1,skincare,nettoyant,True,auto_labeled
27050323,2,skincare,nettoyant,True,auto_labeled
3145891595253,1,makeup,vernis à ongles,True,auto_labeled
3545230142054,1,makeup,primer,True,auto_labeled
4005808583775,1,skincare,micellar,True,auto_labeled
3401351277979,1,makeup,bb cream,True,auto_labeled
3760100173086,2,haircare,shampoo,True,auto_labeled
3660005297347,1,makeup,fard à paupières,True,auto_labeled
3700756606514,1,makeup,vernis à ongles,True,auto_labeled
8712561397551,2,skincare,gel douche,True,auto_labeled
3600550945072,1,haircare,shampoo,True,auto_labeled
11920588,2,skincare,deodorant,True,auto_labeled
15653857,1,skincare,savon,True,auto_labeled
3760020732448,1,skincare,savon,True,auto_labeled
3182612703016,1,skincare,savon,True,auto_labeled
3245678613023,3,skincare,deodorant,True,auto_labeled
4250947592281,3,makeup,concealer,True,auto_labeled
5028197769079,1,skincare,body wash,True,auto_labeled
3567730700046,3,skincare,lait corps,True,auto_labeled
3660005823348,1,skincare,gel douche,True,auto_labeled
3770004599486,1,skincare,nettoyant,True,auto_labeled
5028197948276,1,skincare,nettoyant,True,auto_labeled
5413525201909,2,haircare,shampoo,True,auto_labeled
3474630130418,1,haircare,shampoo,True,auto_labeled
3140100199925,1,haircare,shampoo,True,auto_labeled
3256224359289,1,skincare,lait corps,True,auto_labeled
2021121299997,1,skincare,deodorant,True,auto_labeled
5400113583257,3,skincare,micellar,True,auto_labeled
3178040681163,1,skincare,booster,True,auto_labeled
00941709,1,skincare,shower gel,True,auto_labeled
3178047210007,1,skincare,savon,True,auto_labeled
5410091712310,1,haircare,conditioner,True,auto_labeled
5765228835852,1,skincare,shower gel,True,auto_labeled
5765228837979,1,skincare,shower gel,True,auto_labeled
8710908472336,2,skincare,savon,True,auto_labeled
0020714932077,2,makeup,mascara,True,auto_labeled
7613035058248,1,haircare,shampoo,True,auto_labeled
5028197414634,2,skincare,gel douche,True,auto_labeled
3661596985408,1,haircare,shampoo,True,auto_labeled
07492969,4,haircare,shampoo,True,auto_labeled
3600523381203,2,haircare,hairspray,True,auto_labeled
20168810,1,skincare,savon,True,auto_labeled
07668104,1,skincare,shower gel,True,auto_labeled
7391223911130,1,skincare,liquid soap,True,auto_labeled
1748567444460,1,skincare,bar soap,True,auto_labeled
3515450020708,1,haircare,shampoo,True,auto_labeled
3273816531786,3,skincare,gel douche,True,auto_labeled
0857423001301,3,haircare,hair treatment,True,auto_labeled
4005808130146,1,skincare,shower gel,True,auto_labeled
3257983156218,3,skincare,savon,True,auto_labeled
4015100196108,2,haircare,shampoo,True,auto_labeled
3600550928037,3,haircare,shampoo,True,auto_labeled
5037156251241,3,makeup,correcteur,True,auto_labeled
8411126039638,1,skincare,gel douche,True,auto_labeled
3517360010145,1,haircare,shampoo,True,auto_labeled
02118305,1,skincare,savon,True,auto_labeled
8901153010187,1,skincare,body wash,True,auto_labeled
80058045,1,haircare,shampoo,True,auto_labeled
0817939001653,2,skincare,savon,True,auto_labeled
5011321003606,1,makeup,loose powder,True,auto_labeled
4010355558381,3,skincare,serum,True,auto_labeled
3052350893860,1,skincare,savon,True,auto_labeled
7898583350444,1,haircare,shampoo,True,auto_labeled
5012008641500,9,haircare,conditioner,True,auto_labeled
3683080013893,3,skincare,savon,True,auto_labeled
5037156228144,1,makeup,concealer,True,auto_labeled
4039175007398,4,makeup,nail polish,True,auto_labeled
4250947512173,1,makeup,nail polish,True,auto_labeled
8710908226465,1,skincare,body lotion,True,auto_labeled
3607340779039,1,makeup,eyeshadow,True,auto_labeled
4250587785906,1,makeup,nail polish,True,auto_labeled
4260198093680,1,skincare,lip balm,True,auto_labeled
0773602403936,3,makeup,mascara,True,auto_labeled
8001090392114,1,skincare,micellar,True,auto_labeled
4251232220445,1,makeup,gloss,True,auto_labeled
9000101220780,1,haircare,shampoo,True,auto_labeled
3600542061315,2,haircare,conditioner,True,auto_labeled
4250947512135,1,makeup,nail polish,True,auto_labeled
4250947512197,1,makeup,nail polish,True,auto_labeled
4250947512142,1,makeup,nail polish,True,auto_labeled
4068400004390,1,makeup,nail polish,True,auto_labeled
4250947512265,1,makeup,nail polish,True,auto_labeled
0764302271314,1,skincare,toner,True,auto_labeled
42288923,1,skincare,deodorant,True,auto_labeled
3564700850688,1,haircare,gel coiffant,True,auto_labeled
3466762103422,1,skincare,lait corps,True,auto_labeled
3383482294134,1,skincare,savon,True,auto_labeled
0666151061811,1,skincare,serum,True,auto_labeled
8719827000576,1,makeup,eyeshadow,True,auto_labeled
4058172024382,1,haircare,shampoo,True,auto_labeled
0809280117954,3,skincare,hand cream,True,auto_labeled
9005800223452,1,haircare,styling mousse,True,auto_labeled
5765228838990,1,haircare,conditioner,True,auto_labeled
9005800273464,3,skincare,micellar,True,auto_labeled
6947790799704,2,skincare,essence,True,auto_labeled
3770002381168,1,skincare,savon,True,auto_labeled
7291067014922,1,skincare,hand cream,True,auto_labeled
0309971113062,11,makeup,eye shadow,True,auto_labeled
1212182227123,2,skincare,savon,True,auto_labeled
9421008702610,1,skincare,toner,True,auto_labeled
8016225940689,2,skincare,essence,True,auto_labeled
3760121213518,1,haircare,shampoo,True,auto_labeled
3522931002344,1,skincare,nettoyant,True,auto_labeled
3770007655011,1,skincare,nettoyant,True,auto_labeled
8710447495643,2,skincare,body lotion,True,auto_labeled
0037000918776,2,skincare,deodorant,True,auto_labeled
4005808247127,1,skincare,body lotion,True,auto_labeled
4010355364241,1,makeup,lipstick,True,auto_labeled
3700599204564,3,skincare,savon,True,auto_labeled
0603084563401,2,skincare,micellar,True,auto_labeled
4017645038554,1,haircare,shampoo,True,auto_labeled
0720260691779,3,haircare,shampoo,True,auto_labeled
0720260691786,1,haircare,conditioner,True,auto_labeled
3256224359616,1,haircare,shampoo,True,auto_labeled
3253581491379,5,haircare,shampoo,True,auto_labeled
0018084813362,2,haircare,shampoo,True,auto_labeled
0018084807132,1,haircare,shampoo,True,auto_labeled
3361370705863,1,skincare,savon,True,auto_labeled
3256220991384,2,haircare,creme décolorante,True,auto_labeled
4017645014282,1,skincare,nettoyant,True,auto_labeled
7610079004101,1,haircare,shampoo,True,auto_labeled
8716716059622,1,skincare,gel douche,True,auto_labeled
3700763535982,2,skincare,nettoyant,True,auto_labeled
3600523614493,2,makeup,fond de teint,True,auto_labeled
0823168002088,2,skincare,body butter,True,auto_labeled
0834639000601,2,skincare,nettoyant,True,auto_labeled
3519590111302,2,skincare,savon,True,auto_labeled
3337875489867,3,skincare,serum,True,auto_labeled
4010355436436,1,makeup,nail polish,True,auto_labeled
3760100682410,1,skincare,creme mains,True,auto_labeled
3700194711719,3,skincare,toner,True,auto_labeled
3596710337422,1,skincare,savon,True,auto_labeled
5705873773079,1,haircare,shampoo,True,auto_labeled
1116452767336,1,makeup,bronzer,True,auto_labeled
4021457619320,1,skincare,gel douche,True,auto_labeled
4021457615513,1,skincare,lait corps,True,auto_labeled
3282770037050,1,skincare,nettoyant,True,auto_labeled
3468080149311,1,skincare,gel douche,True,auto_labeled
20157753,1,skincare,savon,True,auto_labeled
4010355426116,3,makeup,gloss,True,auto_labeled
67776597,1,skincare,savon,True,auto_labeled
8809576260120,2,skincare,toner,True,auto_labeled
8710624257507,1,haircare,shampoo,True,auto_labeled
7891150014121,1,haircare,shampoo,True,auto_labeled
3760230251487,1,skincare,savon,True,auto_labeled
3660005538174,3,skincare,serum,True,auto_labeled
0062600700599,2,skincare,nettoyant,True,auto_labeled
8718951189287,5,skincare,lait corps,True,auto_labeled
4010355744098,4,haircare,shampoo,True,auto_labeled
3600542010733,1,skincare,micellar,True,auto_labeled
8717591561880,3,haircare,conditioner,True,auto_labeled
8719134027167,1,haircare,shampoo,True,auto_labeled
8719134034509,1,skincare,gel douche,True,auto_labeled
21445804,4,skincare,lip balm,True,auto_labeled
3760172446620,1,skincare,gel douche,True,auto_labeled
3660005443591,3,skincare,savon,True,auto_labeled
01518614,1,makeup,bb cream,True,auto_labeled
3600541875296,3,skincare,toner,True,auto_labeled
3701154720093,1,skincare,nettoyant,True,auto_labeled
3600550102291,1,skincare,lait corps,True,auto_labeled
6950865402140,3,makeup,eyeshadow,True,auto_labeled
5712870865935,2,skincare,shaving,True,auto_labeled
3614223576562,2,makeup,fond de teint,True,auto_labeled
3282770108682,6,skincare,gel douche,True,auto_labeled
3518646027772,1,skincare,savon,True,auto_labeled
3760194652177,2,skincare,savon,True,auto_labeled
3700227707009,1,makeup,correcteur,True,auto_labeled
3665113019140,1,skincare,nettoyant,True,auto_labeled
3178041315432,1,haircare,shampoo,True,auto_labeled
3660005908724,1,makeup,correcteur,True,auto_labeled
4059729209511,1,makeup,eyebrow,True,auto_labeled
0696770010242,1,skincare,shaving,True,auto_labeled
7290015284097,4,haircare,conditioner,True,auto_labeled
3665032000083,2,makeup,lipstick,True,auto_labeled
3347430012959,1,skincare,savon,True,auto_labeled
4015100209266,1,skincare,body lotion,True,auto_labeled
0713708421038,1,skincare,body butter,True,auto_labeled
3140100349818,2,haircare,shampoo,True,auto_labeled
0062400207793,1,skincare,nettoyant,True,auto_labeled
4021457620104,1,haircare,shampoo,True,auto_labeled
4010355348746,4,haircare,shampoo,True,auto_labeled
8718951273719,3,skincare,deodorant,True,auto_labeled
3701063805799,1,skincare,savon,True,auto_labeled
3450870020399,2,haircare,shampoo,True,auto_labeled
8436534962071,2,haircare,shampoo,True,auto_labeled
3770002220276,5,skincare,savon,True,auto_labeled
5050136854737,1,skincare,hand cream,True,auto_labeled
0750958279620,3,skincare,savon,True,auto_labeled
8572590252357,1,skincare,savon,True,auto_labeled
4305615438672,3,haircare,shampoo,True,auto_labeled
0768614138129,1,skincare,nettoyant,True,auto_labeled
3282770201147,1,haircare,shampoo,True,auto_labeled
5907506515807,1,haircare,shampoo,True,auto_labeled
8712561423717,1,skincare,gel douche,True,auto_labeled
5037156225457,1,haircare,conditioner,True,auto_labeled
5037156225181,1,haircare,conditioner,True,auto_labeled
8001090047236,1,haircare,shampoo,True,auto_labeled
3178041329033,1,skincare,booster,True,auto_labeled
3517360012835,2,skincare,savon,True,auto_labeled
4088700074435,1,haircare,shampoo,True,auto_labeled
4015100292312,2,haircare,shampoo,True,auto_labeled
4058172320705,2,makeup,gloss,True,auto_labeled
0077043236383,1,skincare,lotion corporelle,True,auto_labeled
3662217001101,2,makeup,vernis à ongles,True,auto_labeled
5057566163798,1,makeup,eyeshadow,True,auto_labeled
3466762240707,1,makeup,vernis à ongles,True,auto_labeled
3564700435748,4,haircare,shampoo,True,auto_labeled
8717163752395,9,haircare,shampoo,True,auto_labeled
4051089815166,1,skincare,body lotion,True,auto_labeled
3600530733248,2,makeup,correcteur,True,auto_labeled
8717163673072,3,skincare,body lotion,True,auto_labeled
4005900389039,1,skincare,deodorant,True,auto_labeled
3770010811282,1,skincare,savon,True,auto_labeled
9002070002107,2,haircare,shampoo,True,auto_labeled
3700479109248,3,skincare,savon,True,auto_labeled
7506195160435,3,haircare,shampoo,True,auto_labeled
02472429,1,haircare,shampoo,True,auto_labeled
4260198093833,4,skincare,lip balm,True,auto_labeled
8009518198317,1,makeup,primer,True,auto_labeled
42389354,2,skincare,deodorant,True,auto_labeled
3373360060029,1,skincare,savon,True,auto_labeled
4260365851228,3,skincare,body lotion,True,auto_labeled
9300830026159,1,skincare,body wash,True,auto_labeled
3595894213829,3,makeup,fond de teint,True,auto_labeled
3253581513026,2,skincare,savon,True,auto_labeled
3700462160539,2,skincare,savon,True,auto_labeled
0663963233443,1,skincare,cleanser,True,auto_labeled
4744183015876,2,skincare,shower gel,True,auto_labeled
3760125130248,10,skincare,nettoyant,True,auto_labeled
3770014568007,2,haircare,shampoo,True,auto_labeled
3380380023743,6,skincare,savon,True,auto_labeled
20516475,1,skincare,body lotion,True,auto_labeled
0192040514613,1,skincare,face mask,True,auto_labeled
5060144641243,3,skincare,deodorant,True,auto_labeled
5060144644077,3,skincare,body lotion,True,auto_labeled
0381370033615,1,skincare,cleanser,True,auto_labeled
3570564900001,7,skincare,gel douche,True,auto_labeled
1760475677860,1,skincare,gel douche,True,auto_labeled
25417708,1,haircare,shampoo,True,auto_labeled
0737052471051,3,skincare,body lotion,True,auto_labeled
3286010050649,3,skincare,gel douche,True,auto_labeled
59081456,1,skincare,savon,True,auto_labeled
4052136001327,1,makeup,rouge à lèvres,True,auto_labeled
